,county,fips,state_abbrv,state,fips_state,year,population,prescription_rate,age_adjusted_mortality_range,avg_mortality_rate,change_mortality_rate,change_prescription_rate,latitude,longitude
740,"Randolph, IN",18135,IN,Indiana,18,2014,25341,101.5,14-15.9,14.95,2.0,-5.5,40.16301371525425,-85.0216659254237
741,"Randolph, IN",18135,IN,Indiana,18,2015,25172,84.5,14-15.9,14.95,0.0,-17.0,40.16301371525425,-85.0216659254237
742,"Randolph, IN",18135,IN,Indiana,18,2016,25082,77.2,16-17.9,16.95,2.0,-7.299999999999997,40.16301371525425,-85.0216659254237
743,"Ripley, IN",18137,IN,Indiana,18,2006,28352,87.4,8-9.9,8.95,,,39.128160712244906,-85.23041317142858
744,"Ripley, IN",18137,IN,Indiana,18,2007,28361,92.9,8-9.9,8.95,0.0,5.5,39.128160712244906,-85.23041317142858
745,"Ripley, IN",18137,IN,Indiana,18,2008,28605,104.1,10-11.9,10.95,2.0,11.199999999999989,39.128160712244906,-85.23041317142858
746,"Ripley, IN",18137,IN,Indiana,18,2009,28716,108.2,10-11.9,10.95,0.0,4.1000000000000085,39.128160712244906,-85.23041317142858
747,"Ripley, IN",18137,IN,Indiana,18,2010,28835,108.2,12-13.9,12.95,2.0,0.0,39.128160712244906,-85.23041317142858
748,"Ripley, IN",18137,IN,Indiana,18,2011,28749,109.3,12-13.9,12.95,0.0,1.0999999999999943,39.128160712244906,-85.23041317142858
749,"Ripley, IN",18137,IN,Indiana,18,2012,28569,119.9,12-13.9,12.95,0.0,10.600000000000009,39.128160712244906,-85.23041317142858
750,"Ripley, IN",18137,IN,Indiana,18,2013,28493,120.6,14-15.9,14.95,2.0,0.6999999999999886,39.128160712244906,-85.23041317142858
751,"Ripley, IN",18137,IN,Indiana,18,2014,28548,107.0,14-15.9,14.95,0.0,-13.599999999999994,39.128160712244906,-85.23041317142858
752,"Ripley, IN",18137,IN,Indiana,18,2015,28701,105.0,16-17.9,16.95,2.0,-2.0,39.128160712244906,-85.23041317142858
753,"Ripley, IN",18137,IN,Indiana,18,2016,28846,107.8,18-19.9,18.95,2.0,2.799999999999997,39.128160712244906,-85.23041317142858
754,"Rush, IN",18139,IN,Indiana,18,2006,17723,92.3,6-7.9,6.95,,,39.62205602727272,-85.46255273636363
755,"Rush, IN",18139,IN,Indiana,18,2007,17756,91.4,8-9.9,8.95,1.9999999999999991,-0.8999999999999915,39.62205602727272,-85.46255273636363
756,"Rush, IN",18139,IN,Indiana,18,2008,17543,105.0,8-9.9,8.95,0.0,13.599999999999994,39.62205602727272,-85.46255273636363
757,"Rush, IN",18139,IN,Indiana,18,2009,17461,109.2,8-9.9,8.95,0.0,4.200000000000003,39.62205602727272,-85.46255273636363
758,"Rush, IN",18139,IN,Indiana,18,2010,17367,109.3,10-11.9,10.95,2.0,0.09999999999999432,39.62205602727272,-85.46255273636363
759,"Rush, IN",18139,IN,Indiana,18,2011,17316,105.4,10-11.9,10.95,0.0,-3.8999999999999915,39.62205602727272,-85.46255273636363
760,"Rush, IN",18139,IN,Indiana,18,2012,17134,111.1,12-13.9,12.95,2.0,5.699999999999989,39.62205602727272,-85.46255273636363
761,"Rush, IN",18139,IN,Indiana,18,2013,17001,107.9,12-13.9,12.95,0.0,-3.1999999999999886,39.62205602727272,-85.46255273636363
762,"Rush, IN",18139,IN,Indiana,18,2014,16834,98.4,14-15.9,14.95,2.0,-9.5,39.62205602727272,-85.46255273636363
763,"Rush, IN",18139,IN,Indiana,18,2015,16672,88.9,14-15.9,14.95,0.0,-9.5,39.62205602727272,-85.46255273636363
764,"Rush, IN",18139,IN,Indiana,18,2016,16649,79.2,16-17.9,16.95,2.0,-9.700000000000003,39.62205602727272,-85.46255273636363
765,"St. Joseph, IN",18141,IN,Indiana,18,2006,265496,86.5,6-7.9,6.95,,,41.644825027868855,-86.2954383704918
766,"St. Joseph, IN",18141,IN,Indiana,18,2007,266045,92.4,8-9.9,8.95,1.9999999999999991,5.900000000000006,41.644825027868855,-86.2954383704918
767,"St. Joseph, IN",18141,IN,Indiana,18,2008,267282,93.1,8-9.9,8.95,0.0,0.6999999999999886,41.644825027868855,-86.2954383704918
768,"St. Joseph, IN",18141,IN,Indiana,18,2009,266827,94.4,8-9.9,8.95,0.0,1.3000000000000114,41.644825027868855,-86.2954383704918
769,"St. Joseph, IN",18141,IN,Indiana,18,2010,266797,96.9,8-9.9,8.95,0.0,2.5,41.644825027868855,-86.2954383704918
770,"St. Joseph, IN",18141,IN,Indiana,18,2011,266701,96.9,10-11.9,10.95,2.0,0.0,41.644825027868855,-86.2954383704918
771,"St. Joseph, IN",18141,IN,Indiana,18,2012,266524,100.5,10-11.9,10.95,0.0,3.5999999999999943,41.644825027868855,-86.2954383704918
772,"St. Joseph, IN",18141,IN,Indiana,18,2013,266885,97.3,10-11.9,10.95,0.0,-3.200000000000003,41.644825027868855,-86.2954383704918
773,"St. Joseph, IN",18141,IN,Indiana,18,2014,267679,90.6,12-13.9,12.95,2.0,-6.700000000000003,41.644825027868855,-86.2954383704918
774,"St. Joseph, IN",18141,IN,Indiana,18,2015,268441,85.8,12-13.9,12.95,0.0,-4.799999999999997,41.644825027868855,-86.2954383704918
775,"St. Joseph, IN",18141,IN,Indiana,18,2016,269141,81.3,12-13.9,12.95,0.0,-4.5,41.644825027868855,-86.2954383704918
776,"Scott, IN",18143,IN,Indiana,18,2006,23982,204.6,20-21.9,20.95,,,38.69377917894736,-85.74021840526316
777,"Scott, IN",18143,IN,Indiana,18,2007,24137,229.6,20-21.9,20.95,0.0,25.0,38.69377917894736,-85.74021840526316
778,"Scott, IN",18143,IN,Indiana,18,2008,24089,247.4,22-23.9,22.95,2.0,17.80000000000001,38.69377917894736,-85.74021840526316
779,"Scott, IN",18143,IN,Indiana,18,2009,24165,241.3,24-25.9,24.95,2.0,-6.099999999999994,38.69377917894736,-85.74021840526316
780,"Scott, IN",18143,IN,Indiana,18,2010,24173,239.4,24-25.9,24.95,0.0,-1.9000000000000057,38.69377917894736,-85.74021840526316
781,"Scott, IN",18143,IN,Indiana,18,2011,23928,238.8,26-27.9,26.95,2.0,-0.5999999999999943,38.69377917894736,-85.74021840526316
782,"Scott, IN",18143,IN,Indiana,18,2012,23765,237.4,28-29.9,28.95,2.0,-1.4000000000000057,38.69377917894736,-85.74021840526316
783,"Scott, IN",18143,IN,Indiana,18,2013,23800,221.7,30+,30.0,1.0500000000000007,-15.700000000000017,38.69377917894736,-85.74021840526316
784,"Scott, IN",18143,IN,Indiana,18,2014,23678,199.3,30+,30.0,0.0,-22.399999999999977,38.69377917894736,-85.74021840526316
785,"Scott, IN",18143,IN,Indiana,18,2015,23744,167.5,30+,30.0,0.0,-31.80000000000001,38.69377917894736,-85.74021840526316
786,"Scott, IN",18143,IN,Indiana,18,2016,23730,149.0,30+,30.0,0.0,-18.5,38.69377917894736,-85.74021840526316
787,"Shelby, IN",18145,IN,Indiana,18,2006,43812,88.7,8-9.9,8.95,,,39.52698732857141,-85.78854182999999
788,"Shelby, IN",18145,IN,Indiana,18,2007,44086,94.9,8-9.9,8.95,0.0,6.200000000000003,39.52698732857141,-85.78854182999999
789,"Shelby, IN",18145,IN,Indiana,18,2008,44345,100.1,10-11.9,10.95,2.0,5.199999999999989,39.52698732857141,-85.78854182999999
790,"Shelby, IN",18145,IN,Indiana,18,2009,44551,101.1,10-11.9,10.95,0.0,1.0,39.52698732857141,-85.78854182999999
791,"Shelby, IN",18145,IN,Indiana,18,2010,44319,111.5,10-11.9,10.95,0.0,10.400000000000006,39.52698732857141,-85.78854182999999
792,"Shelby, IN",18145,IN,Indiana,18,2011,44368,111.1,12-13.9,12.95,2.0,-0.4000000000000057,39.52698732857141,-85.78854182999999
793,"Shelby, IN",18145,IN,Indiana,18,2012,44371,103.6,12-13.9,12.95,0.0,-7.5,39.52698732857141,-85.78854182999999
794,"Shelby, IN",18145,IN,Indiana,18,2013,44455,103.1,14-15.9,14.95,2.0,-0.5,39.52698732857141,-85.78854182999999
795,"Shelby, IN",18145,IN,Indiana,18,2014,44531,95.5,14-15.9,14.95,0.0,-7.599999999999994,39.52698732857141,-85.78854182999999
796,"Shelby, IN",18145,IN,Indiana,18,2015,44478,83.3,14-15.9,14.95,0.0,-12.200000000000003,39.52698732857141,-85.78854182999999
797,"Shelby, IN",18145,IN,Indiana,18,2016,44324,78.2,16-17.9,16.95,2.0,-5.099999999999994,39.52698732857141,-85.78854182999999
798,"Spencer, IN",18147,IN,Indiana,18,2006,20977,13.1,6-7.9,6.95,,,38.015414452631575,-87.00658624736842
799,"Spencer, IN",18147,IN,Indiana,18,2009,20992,15.3,6-7.9,6.95,0.0,2.200000000000001,38.015414452631575,-87.00658624736842
800,"Spencer, IN",18147,IN,Indiana,18,2010,20880,30.0,8-9.9,8.95,1.9999999999999991,14.7,38.015414452631575,-87.00658624736842
801,"Spencer, IN",18147,IN,Indiana,18,2011,21045,45.1,8-9.9,8.95,0.0,15.100000000000001,38.015414452631575,-87.00658624736842
802,"Spencer, IN",18147,IN,Indiana,18,2012,20863,78.2,8-9.9,8.95,0.0,33.1,38.015414452631575,-87.00658624736842
803,"Spencer, IN",18147,IN,Indiana,18,2013,20827,80.1,10-11.9,10.95,2.0,1.8999999999999915,38.015414452631575,-87.00658624736842
804,"Spencer, IN",18147,IN,Indiana,18,2014,20831,76.2,10-11.9,10.95,0.0,-3.8999999999999915,38.015414452631575,-87.00658624736842
805,"Spencer, IN",18147,IN,Indiana,18,2015,20715,44.2,12-13.9,12.95,2.0,-32.0,38.015414452631575,-87.00658624736842
806,"Spencer, IN",18147,IN,Indiana,18,2016,20648,39.5,12-13.9,12.95,0.0,-4.700000000000003,38.015414452631575,-87.00658624736842
807,"Starke, IN",18149,IN,Indiana,18,2006,23362,121.2,20-21.9,20.95,,,41.28275996764707,-86.65004604705881
808,"Starke, IN",18149,IN,Indiana,18,2007,23260,133.3,20-21.9,20.95,0.0,12.100000000000009,41.28275996764707,-86.65004604705881
809,"Starke, IN",18149,IN,Indiana,18,2008,23379,137.7,22-23.9,22.95,2.0,4.399999999999977,41.28275996764707,-86.65004604705881
810,"Starke, IN",18149,IN,Indiana,18,2009,23343,143.4,24-25.9,24.95,2.0,5.700000000000017,41.28275996764707,-86.65004604705881
811,"Starke, IN",18149,IN,Indiana,18,2010,23357,146.8,26-27.9,26.95,2.0,3.4000000000000057,41.28275996764707,-86.65004604705881
812,"Starke, IN",18149,IN,Indiana,18,2011,23207,147.6,28-29.9,28.95,2.0,0.799999999999983,41.28275996764707,-86.65004604705881
813,"Starke, IN",18149,IN,Indiana,18,2012,23193,155.8,30+,30.0,1.0500000000000007,8.200000000000017,41.28275996764707,-86.65004604705881
814,"Starke, IN",18149,IN,Indiana,18,2013,23188,143.3,30+,30.0,0.0,-12.5,41.28275996764707,-86.65004604705881
815,"Starke, IN",18149,IN,Indiana,18,2014,23037,125.7,30+,30.0,0.0,-17.60000000000001,41.28275996764707,-86.65004604705881
816,"Starke, IN",18149,IN,Indiana,18,2015,22958,118.2,30+,30.0,0.0,-7.5,41.28275996764707,-86.65004604705881
817,"Starke, IN",18149,IN,Indiana,18,2016,23009,114.9,30+,30.0,0.0,-3.299999999999997,41.28275996764707,-86.65004604705881
818,"Steuben, IN",18151,IN,Indiana,18,2006,34044,92.4,4-5.9,4.95,,,41.62851424137931,-84.98337537758624
819,"Steuben, IN",18151,IN,Indiana,18,2007,34004,99.0,4-5.9,4.95,0.0,6.599999999999994,41.62851424137931,-84.98337537758624
820,"Steuben, IN",18151,IN,Indiana,18,2008,34055,106.3,4-5.9,4.95,0.0,7.299999999999997,41.62851424137931,-84.98337537758624
821,"Steuben, IN",18151,IN,Indiana,18,2009,34194,109.1,4-5.9,4.95,0.0,2.799999999999997,41.62851424137931,-84.98337537758624
822,"Steuben, IN",18151,IN,Indiana,18,2010,34137,106.3,6-7.9,6.95,2.0,-2.799999999999997,41.62851424137931,-84.98337537758624
823,"Steuben, IN",18151,IN,Indiana,18,2011,34064,106.1,6-7.9,6.95,0.0,-0.20000000000000284,41.62851424137931,-84.98337537758624
824,"Steuben, IN",18151,IN,Indiana,18,2012,34164,98.8,6-7.9,6.95,0.0,-7.299999999999997,41.62851424137931,-84.98337537758624
825,"Steuben, IN",18151,IN,Indiana,18,2013,34328,94.8,6-7.9,6.95,0.0,-4.0,41.62851424137931,-84.98337537758624
826,"Steuben, IN",18151,IN,Indiana,18,2014,34406,92.1,8-9.9,8.95,1.9999999999999991,-2.700000000000003,41.62851424137931,-84.98337537758624
827,"Steuben, IN",18151,IN,Indiana,18,2015,34372,88.2,8-9.9,8.95,0.0,-3.8999999999999915,41.62851424137931,-84.98337537758624
828,"Steuben, IN",18151,IN,Indiana,18,2016,34116,82.3,8-9.9,8.95,0.0,-5.900000000000006,41.62851424137931,-84.98337537758624
829,"Sullivan, IN",18153,IN,Indiana,18,2006,21540,77.5,12-13.9,12.95,,,39.11311433773586,-87.38748500000001
830,"Sullivan, IN",18153,IN,Indiana,18,2007,21558,78.4,14-15.9,14.95,2.0,0.9000000000000057,39.11311433773586,-87.38748500000001
831,"Sullivan, IN",18153,IN,Indiana,18,2008,21550,82.6,14-15.9,14.95,0.0,4.199999999999989,39.11311433773586,-87.38748500000001
832,"Sullivan, IN",18153,IN,Indiana,18,2009,21483,87.1,16-17.9,16.95,2.0,4.5,39.11311433773586,-87.38748500000001
833,"Sullivan, IN",18153,IN,Indiana,18,2010,21411,90.5,16-17.9,16.95,0.0,3.4000000000000057,39.11311433773586,-87.38748500000001
834,"Sullivan, IN",18153,IN,Indiana,18,2011,21237,130.0,18-19.9,18.95,2.0,39.5,39.11311433773586,-87.38748500000001
835,"Sullivan, IN",18153,IN,Indiana,18,2012,21215,147.1,18-19.9,18.95,0.0,17.099999999999994,39.11311433773586,-87.38748500000001
836,"Sullivan, IN",18153,IN,Indiana,18,2013,21174,136.4,20-21.9,20.95,2.0,-10.699999999999989,39.11311433773586,-87.38748500000001
837,"Sullivan, IN",18153,IN,Indiana,18,2014,21003,123.0,20-21.9,20.95,0.0,-13.400000000000006,39.11311433773586,-87.38748500000001
838,"Sullivan, IN",18153,IN,Indiana,18,2015,20928,109.1,22-23.9,22.95,2.0,-13.900000000000006,39.11311433773586,-87.38748500000001
839,"Sullivan, IN",18153,IN,Indiana,18,2016,20802,97.9,24-25.9,24.95,2.0,-11.199999999999989,39.11311433773586,-87.38748500000001
840,"Switzerland, IN",18155,IN,Indiana,18,2006,10151,68.1,8-9.9,8.95,,,38.81662708064517,-85.03217466451613
841,"Switzerland, IN",18155,IN,Indiana,18,2007,10271,68.2,10-11.9,10.95,2.0,0.10000000000000853,38.81662708064517,-85.03217466451613
842,"Switzerland, IN",18155,IN,Indiana,18,2008,10387,66.2,12-13.9,12.95,2.0,-2.0,38.81662708064517,-85.03217466451613
843,"Switzerland, IN",18155,IN,Indiana,18,2009,10541,63.3,12-13.9,12.95,0.0,-2.9000000000000057,38.81662708064517,-85.03217466451613
844,"Switzerland, IN",18155,IN,Indiana,18,2010,10625,61.4,14-15.9,14.95,2.0,-1.8999999999999986,38.81662708064517,-85.03217466451613
845,"Switzerland, IN",18155,IN,Indiana,18,2011,10565,62.7,16-17.9,16.95,2.0,1.3000000000000043,38.81662708064517,-85.03217466451613
846,"Switzerland, IN",18155,IN,Indiana,18,2012,10397,64.9,18-19.9,18.95,2.0,2.200000000000003,38.81662708064517,-85.03217466451613
847,"Switzerland, IN",18155,IN,Indiana,18,2013,10523,60.2,18-19.9,18.95,0.0,-4.700000000000003,38.81662708064517,-85.03217466451613
848,"Switzerland, IN",18155,IN,Indiana,18,2014,10490,51.3,20-21.9,20.95,2.0,-8.900000000000006,38.81662708064517,-85.03217466451613
849,"Switzerland, IN",18155,IN,Indiana,18,2015,10524,47.9,22-23.9,22.95,2.0,-3.3999999999999986,38.81662708064517,-85.03217466451613
850,"Switzerland, IN",18155,IN,Indiana,18,2016,10527,45.6,24-25.9,24.95,2.0,-2.299999999999997,38.81662708064517,-85.03217466451613
851,"Tippecanoe, IN",18157,IN,Indiana,18,2006,163010,80.3,8-9.9,8.95,,,40.40775265000001,-86.88045646527775
852,"Tippecanoe, IN",18157,IN,Indiana,18,2007,166226,86.7,8-9.9,8.95,0.0,6.400000000000006,40.40775265000001,-86.88045646527775
853,"Tippecanoe, IN",18157,IN,Indiana,18,2008,169039,85.4,8-9.9,8.95,0.0,-1.2999999999999972,40.40775265000001,-86.88045646527775
854,"Tippecanoe, IN",18157,IN,Indiana,18,2009,171937,83.6,10-11.9,10.95,2.0,-1.8000000000000114,40.40775265000001,-86.88045646527775
855,"Tippecanoe, IN",18157,IN,Indiana,18,2010,173048,83.9,10-11.9,10.95,0.0,0.30000000000001137,40.40775265000001,-86.88045646527775
856,"Tippecanoe, IN",18157,IN,Indiana,18,2011,175549,84.1,10-11.9,10.95,0.0,0.19999999999998863,40.40775265000001,-86.88045646527775
857,"Tippecanoe, IN",18157,IN,Indiana,18,2012,178426,90.5,12-13.9,12.95,2.0,6.400000000000006,40.40775265000001,-86.88045646527775
858,"Tippecanoe, IN",18157,IN,Indiana,18,2013,181290,87.5,12-13.9,12.95,0.0,-3.0,40.40775265000001,-86.88045646527775
859,"Tippecanoe, IN",18157,IN,Indiana,18,2014,183670,83.7,14-15.9,14.95,2.0,-3.799999999999997,40.40775265000001,-86.88045646527775
860,"Tippecanoe, IN",18157,IN,Indiana,18,2015,185826,78.2,14-15.9,14.95,0.0,-5.5,40.40775265000001,-86.88045646527775
861,"Tippecanoe, IN",18157,IN,Indiana,18,2016,188059,71.4,14-15.9,14.95,0.0,-6.799999999999997,40.40775265000001,-86.88045646527775
862,"Tipton, IN",18159,IN,Indiana,18,2006,16326,87.7,10-11.9,10.95,,,40.3071413413793,-86.04454511724134
863,"Tipton, IN",18159,IN,Indiana,18,2007,16257,87.2,12-13.9,12.95,2.0,-0.5,40.3071413413793,-86.04454511724134
864,"Tipton, IN",18159,IN,Indiana,18,2008,16137,89.0,12-13.9,12.95,0.0,1.7999999999999972,40.3071413413793,-86.04454511724134
865,"Tipton, IN",18159,IN,Indiana,18,2009,16046,96.1,14-15.9,14.95,2.0,7.099999999999994,40.3071413413793,-86.04454511724134
866,"Tipton, IN",18159,IN,Indiana,18,2010,15879,90.3,14-15.9,14.95,0.0,-5.799999999999997,40.3071413413793,-86.04454511724134
867,"Tipton, IN",18159,IN,Indiana,18,2011,15851,80.8,16-17.9,16.95,2.0,-9.5,40.3071413413793,-86.04454511724134
868,"Tipton, IN",18159,IN,Indiana,18,2012,15728,89.9,16-17.9,16.95,0.0,9.100000000000009,40.3071413413793,-86.04454511724134
869,"Tipton, IN",18159,IN,Indiana,18,2013,15588,81.8,18-19.9,18.95,2.0,-8.100000000000009,40.3071413413793,-86.04454511724134
870,"Tipton, IN",18159,IN,Indiana,18,2014,15429,67.6,20-21.9,20.95,2.0,-14.200000000000003,40.3071413413793,-86.04454511724134
871,"Tipton, IN",18159,IN,Indiana,18,2015,15267,62.0,20-21.9,20.95,0.0,-5.599999999999994,40.3071413413793,-86.04454511724134
872,"Tipton, IN",18159,IN,Indiana,18,2016,15182,59.0,22-23.9,22.95,2.0,-3.0,40.3071413413793,-86.04454511724134
873,"Union, IN",18161,IN,Indiana,18,2006,7432,72.1,10-11.9,10.95,,,39.62520111153847,-84.91101481153848
874,"Union, IN",18161,IN,Indiana,18,2007,7467,69.2,10-11.9,10.95,0.0,-2.8999999999999915,39.62520111153847,-84.91101481153848
875,"Union, IN",18161,IN,Indiana,18,2008,7428,68.9,12-13.9,12.95,2.0,-0.29999999999999716,39.62520111153847,-84.91101481153848
876,"Union, IN",18161,IN,Indiana,18,2009,7466,69.8,14-15.9,14.95,2.0,0.8999999999999915,39.62520111153847,-84.91101481153848
877,"Union, IN",18161,IN,Indiana,18,2010,7532,67.5,14-15.9,14.95,0.0,-2.299999999999997,39.62520111153847,-84.91101481153848
878,"Union, IN",18161,IN,Indiana,18,2011,7472,64.8,16-17.9,16.95,2.0,-2.700000000000003,39.62520111153847,-84.91101481153848
879,"Union, IN",18161,IN,Indiana,18,2012,7334,65.9,18-19.9,18.95,2.0,1.1000000000000085,39.62520111153847,-84.91101481153848
880,"Union, IN",18161,IN,Indiana,18,2013,7284,64.1,20-21.9,20.95,2.0,-1.8000000000000114,39.62520111153847,-84.91101481153848
881,"Union, IN",18161,IN,Indiana,18,2014,7225,61.6,22-23.9,22.95,2.0,-2.499999999999993,39.62520111153847,-84.91101481153848
882,"Union, IN",18161,IN,Indiana,18,2015,7182,65.7,24-25.9,24.95,2.0,4.100000000000001,39.62520111153847,-84.91101481153848
883,"Union, IN",18161,IN,Indiana,18,2016,7212,56.3,26-27.9,26.95,2.0,-9.400000000000006,39.62520111153847,-84.91101481153848
884,"Vanderburgh, IN",18163,IN,Indiana,18,2006,176822,138.6,12-13.9,12.95,,,38.03300428095238,-87.58110098095239
885,"Vanderburgh, IN",18163,IN,Indiana,18,2007,177789,143.8,14-15.9,14.95,2.0,5.200000000000017,38.03300428095238,-87.58110098095239
886,"Vanderburgh, IN",18163,IN,Indiana,18,2008,178053,150.3,14-15.9,14.95,0.0,6.5,38.03300428095238,-87.58110098095239
887,"Vanderburgh, IN",18163,IN,Indiana,18,2009,178995,154.6,16-17.9,16.95,2.0,4.299999999999983,38.03300428095238,-87.58110098095239
888,"Vanderburgh, IN",18163,IN,Indiana,18,2010,179856,157.0,16-17.9,16.95,0.0,2.4000000000000057,38.03300428095238,-87.58110098095239
889,"Vanderburgh, IN",18163,IN,Indiana,18,2011,180357,165.0,18-19.9,18.95,2.0,8.0,38.03300428095238,-87.58110098095239
890,"Vanderburgh, IN",18163,IN,Indiana,18,2012,180854,183.3,18-19.9,18.95,0.0,18.30000000000001,38.03300428095238,-87.58110098095239
891,"Vanderburgh, IN",18163,IN,Indiana,18,2013,181521,174.7,20-21.9,20.95,2.0,-8.600000000000023,38.03300428095238,-87.58110098095239
892,"Vanderburgh, IN",18163,IN,Indiana,18,2014,181918,152.5,20-21.9,20.95,0.0,-22.19999999999999,38.03300428095238,-87.58110098095239
893,"Vanderburgh, IN",18163,IN,Indiana,18,2015,181877,139.3,22-23.9,22.95,2.0,-13.199999999999989,38.03300428095238,-87.58110098095239
894,"Vanderburgh, IN",18163,IN,Indiana,18,2016,181721,137.8,24-25.9,24.95,2.0,-1.5,38.03300428095238,-87.58110098095239
895,"Vermillion, IN",18165,IN,Indiana,18,2006,16585,107.2,8-9.9,8.95,,,39.78998832916667,-87.46095480208332
896,"Vermillion, IN",18165,IN,Indiana,18,2007,16561,114.3,8-9.9,8.95,0.0,7.099999999999994,39.78998832916667,-87.46095480208332
897,"Vermillion, IN",18165,IN,Indiana,18,2008,16387,121.4,8-9.9,8.95,0.0,7.1000000000000085,39.78998832916667,-87.46095480208332
898,"Vermillion, IN",18165,IN,Indiana,18,2009,16377,126.3,10-11.9,10.95,2.0,4.8999999999999915,39.78998832916667,-87.46095480208332
899,"Vermillion, IN",18165,IN,Indiana,18,2010,16140,125.1,10-11.9,10.95,0.0,-1.2000000000000028,39.78998832916667,-87.46095480208332
900,"Vermillion, IN",18165,IN,Indiana,18,2011,16107,121.6,12-13.9,12.95,2.0,-3.5,39.78998832916667,-87.46095480208332
901,"Vermillion, IN",18165,IN,Indiana,18,2012,15950,122.1,12-13.9,12.95,0.0,0.5,39.78998832916667,-87.46095480208332
902,"Vermillion, IN",18165,IN,Indiana,18,2013,15858,119.2,14-15.9,14.95,2.0,-2.8999999999999915,39.78998832916667,-87.46095480208332
903,"Vermillion, IN",18165,IN,Indiana,18,2014,15694,104.3,14-15.9,14.95,0.0,-14.900000000000006,39.78998832916667,-87.46095480208332
904,"Vermillion, IN",18165,IN,Indiana,18,2015,15692,96.3,16-17.9,16.95,2.0,-8.0,39.78998832916667,-87.46095480208332
905,"Vermillion, IN",18165,IN,Indiana,18,2016,15645,92.2,16-17.9,16.95,0.0,-4.099999999999994,39.78998832916667,-87.46095480208332
906,"Vigo, IN",18167,IN,Indiana,18,2006,106509,136.5,8-9.9,8.95,,,39.468823984523816,-87.38231136785714
907,"Vigo, IN",18167,IN,Indiana,18,2007,106885,157.3,10-11.9,10.95,2.0,20.80000000000001,39.468823984523816,-87.38231136785714
908,"Vigo, IN",18167,IN,Indiana,18,2008,106972,162.2,10-11.9,10.95,0.0,4.899999999999977,39.468823984523816,-87.38231136785714
909,"Vigo, IN",18167,IN,Indiana,18,2009,107429,156.9,10-11.9,10.95,0.0,-5.299999999999983,39.468823984523816,-87.38231136785714
910,"Vigo, IN",18167,IN,Indiana,18,2010,107896,169.7,12-13.9,12.95,2.0,12.799999999999983,39.468823984523816,-87.38231136785714
911,"Vigo, IN",18167,IN,Indiana,18,2011,108323,158.7,12-13.9,12.95,0.0,-11.0,39.468823984523816,-87.38231136785714
912,"Vigo, IN",18167,IN,Indiana,18,2012,108594,147.0,14-15.9,14.95,2.0,-11.699999999999989,39.468823984523816,-87.38231136785714
913,"Vigo, IN",18167,IN,Indiana,18,2013,108324,137.2,14-15.9,14.95,0.0,-9.800000000000011,39.468823984523816,-87.38231136785714
914,"Vigo, IN",18167,IN,Indiana,18,2014,108201,116.9,14-15.9,14.95,0.0,-20.299999999999983,39.468823984523816,-87.38231136785714
915,"Vigo, IN",18167,IN,Indiana,18,2015,107896,111.3,16-17.9,16.95,2.0,-5.6000000000000085,39.468823984523816,-87.38231136785714
916,"Vigo, IN",18167,IN,Indiana,18,2016,107931,103.8,16-17.9,16.95,0.0,-7.5,39.468823984523816,-87.38231136785714
917,"Wabash, IN",18169,IN,Indiana,18,2006,33665,94.8,10-11.9,10.95,,,40.85370328108108,-85.8126499054054
918,"Wabash, IN",18169,IN,Indiana,18,2007,33361,105.6,12-13.9,12.95,2.0,10.799999999999997,40.85370328108108,-85.8126499054054
919,"Wabash, IN",18169,IN,Indiana,18,2008,33238,105.8,12-13.9,12.95,0.0,0.20000000000000284,40.85370328108108,-85.8126499054054
920,"Wabash, IN",18169,IN,Indiana,18,2009,33036,107.2,12-13.9,12.95,0.0,1.4000000000000057,40.85370328108108,-85.8126499054054
921,"Wabash, IN",18169,IN,Indiana,18,2010,32854,107.9,14-15.9,14.95,2.0,0.7000000000000028,40.85370328108108,-85.8126499054054
922,"Wabash, IN",18169,IN,Indiana,18,2011,32585,108.1,14-15.9,14.95,0.0,0.19999999999998863,40.85370328108108,-85.8126499054054
923,"Wabash, IN",18169,IN,Indiana,18,2012,32435,116.3,16-17.9,16.95,2.0,8.200000000000003,40.85370328108108,-85.8126499054054
924,"Wabash, IN",18169,IN,Indiana,18,2013,32351,113.6,18-19.9,18.95,2.0,-2.700000000000003,40.85370328108108,-85.8126499054054
925,"Wabash, IN",18169,IN,Indiana,18,2014,32282,105.2,18-19.9,18.95,0.0,-8.399999999999991,40.85370328108108,-85.8126499054054
926,"Wabash, IN",18169,IN,Indiana,18,2015,32138,98.2,20-21.9,20.95,2.0,-7.0,40.85370328108108,-85.8126499054054
927,"Wabash, IN",18169,IN,Indiana,18,2016,31762,94.2,20-21.9,20.95,0.0,-4.0,40.85370328108108,-85.8126499054054
928,"Warrick, IN",18173,IN,Indiana,18,2006,56746,81.7,4-5.9,4.95,,,38.07710048596491,-87.28523476315792
929,"Warrick, IN",18173,IN,Indiana,18,2007,57754,88.0,4-5.9,4.95,0.0,6.299999999999997,38.07710048596491,-87.28523476315792
930,"Warrick, IN",18173,IN,Indiana,18,2008,58435,86.8,4-5.9,4.95,0.0,-1.2000000000000028,38.07710048596491,-87.28523476315792
931,"Warrick, IN",18173,IN,Indiana,18,2009,59197,86.0,4-5.9,4.95,0.0,-0.7999999999999972,38.07710048596491,-87.28523476315792
