FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
432383|Chalmers|Populated Place|11944|P1|0790|180790181|18|IN|1|181|White|40.6630933|-86.8694571|02/14/1979|03/20/2008
432392|Champlin Meadows|Populated Place|12016|U6|||18|IN|1|109|Morgan|39.4075474|-86.4366617|02/14/1979|
432394|Chandler|Populated Place|12025|U6|||18|IN|1|125|Pike|38.4214371|-87.352237|02/14/1979|
432395|Chandler|Populated Place|12034|P1|0795|180795173|18|IN|1|173|Warrick|38.0417114|-87.3680648|02/14/1979|04/10/2014
432401|Chapel Hill|Populated Place|12070|U4|||18|IN|1|097|Marion|39.7750438|-86.281935|02/14/1979|
432405|Chapel Manor|Populated Place|12106|U4|||18|IN|1|089|Lake|41.4761477|-87.3317027|02/14/1979|
432416|Charle Sumac Estates|Populated Place|12178|U4|||18|IN|1|097|Marion|39.6786561|-85.9744265|02/14/1979|
432424|Charlesmac Village|Populated Place|12115|U6|||18|IN|1|097|Marion|39.6842115|-85.9791489|02/14/1979|
432425|Charlestown|Populated Place|12124|P1|0800|180800019|18|IN|1|019|Clark|38.45312|-85.6702407|02/14/1979|03/20/2008
432429|Charlottesville|Populated Place|12205|U6|||18|IN|1|161|Union|39.5361624|-84.8530123|02/14/1979|
432430|Charlottesville|Populated Place|12196|U6|0805|180805059|18|IN|1|059|Hancock|39.7903221|-85.6127533|02/14/1979|04/10/2014
432433|Chase|Populated Place|12232|U6|||18|IN|1|007|Benton|40.519481|-87.341961|02/14/1979|
432436|Chatterton|Populated Place|12240|U6|||18|IN|1|171|Warren|40.4036478|-87.2397344|02/14/1979|04/16/2014
432440|Chelsea|Populated Place|12250|U6|||18|IN|1|077|Jefferson|38.650616|-85.5249606|02/14/1979|
432442|Cherry Grove|Populated Place|12304|U6|||18|IN|1|107|Montgomery|40.1355957|-86.9044515|02/14/1979|
432447|Cherryvale|Populated Place|12315|U6|||18|IN|1|167|Vigo|39.4633722|-87.2394614|02/14/1979|
432447|Cherryvale|Populated Place|12315|U6|||18|IN|2|021|Clay|39.4633722|-87.2394614|02/14/1979|
432449|Chester|Populated Place|12340|U6|0809|180809177|18|IN|1|177|Wayne|39.8881034|-84.8877386|02/14/1979|
432454|Chesterfield|Populated Place|12376|P1|0810|180810095|18|IN|1|095|Madison|40.112543|-85.5969195|02/14/1979|04/16/2014
432454|Chesterfield|Populated Place|12376|P1|0810|180810035|18|IN|2|035|Delaware|40.112543|-85.5969195|02/14/1979|04/16/2014
432456|Chesterton|Populated Place|12394|U6|||18|IN|1|057|Hamilton|39.9289279|-86.1208207|02/14/1979|
432457|Chesterton|Populated Place|12412|P1|0820|180820127|18|IN|1|127|Porter|41.6105938|-87.0641992|02/14/1979|03/20/2008
432459|Chesterville|Populated Place|12430|U6|||18|IN|1|029|Dearborn|39.067834|-85.0521773|02/14/1979|
